Commit Hash,ClassQualifiedName,LOC,LCOM,CBO,WMC
188fce93d4fcd4f5337f65fa0c790b723ae672dc,org.zakky.memopad.MyDialogFragment,35,0,9,6
188fce93d4fcd4f5337f65fa0c790b723ae672dc,org.zakky.memopad.PadActivity,179,100,15,29
188fce93d4fcd4f5337f65fa0c790b723ae672dc,org.zakky.memopad.PaintView,265,137,26,48
188fce93d4fcd4f5337f65fa0c790b723ae672dc,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.CanvasFragment,117,56,8,25
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.MyDialogFragment,35,0,9,6
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.PadActivity,179,100,15,29
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.PaintView,265,137,26,48
603be282f805aee5ed6bf7a6f87fcb38e453db7a,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.CanvasFragment,117,56,8,25
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.MyDialogFragment,35,0,9,6
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.PadActivity,179,100,15,29
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.PaintView,265,137,26,48
8279292376a7fc4539505accb9f980a79ca153dd,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.CanvasFragment,117,56,8,25
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.MyDialogFragment,35,0,9,6
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.PadActivity,179,100,15,29
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.PaintView,265,137,26,48
25b73c6e41f6837f4bc0d3690c9fc6bb7a62b4a6,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.CanvasFragment,117,56,8,25
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.MyDialogFragment,35,0,9,6
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.PadActivity,179,100,15,29
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.PaintView,265,137,26,48
28cf22c69d08c485f8a7204ce63f4d6f6bf0c02e,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.CanvasFragment,117,56,8,25
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.MyDialogFragment,35,0,9,6
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.PadActivity,179,100,15,29
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.PaintView,265,137,26,48
c47e5892d9c14e3d681e3741df8d6d873802a40b,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.CanvasFragment,117,56,8,25
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.MyDialogFragment,35,0,9,6
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.PadActivity,179,100,15,29
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.PaintView,265,137,26,48
cdafb7ef27f43c3794af61a822426d235dd90bcb,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.CanvasFragment,117,56,8,25
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.MyDialogFragment,35,0,9,6
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.PadActivity,179,100,15,29
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.PaintView,265,137,26,48
c69be807536f877c1f14bc764e5a96c003c0d827,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.CanvasFragment,117,56,8,25
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.MyDialogFragment,35,0,9,6
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.PadActivity,179,100,15,29
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.PaintView,265,137,26,48
95405dfbb11f78a98419f3746ec4746c137a2612,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.CanvasFragment,117,56,8,25
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.MyDialogFragment,35,0,9,6
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.PadActivity,179,100,15,29
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.PaintView,265,137,26,48
349c843c63abd19cf78ce3f299364ce74d177437,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.CanvasFragment,117,56,8,25
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.MyDialogFragment,35,0,9,6
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.PadActivity,179,100,15,29
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.PaintView,265,137,26,48
6288143bd8f9bf300da98f4f8666f4d1981ca723,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.CanvasFragment,117,56,8,25
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.MyDialogFragment,35,0,9,6
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.PadActivity,179,100,15,29
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.PaintView,265,137,26,48
6401dc482293f77fdc53c910effebc45c3c3b47f,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.CanvasFragment,117,56,8,25
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.MyDialogFragment,35,0,9,6
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.PadActivity,179,100,15,29
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.PaintView,265,137,26,48
e31d914a0c2ac0703386a08ff4577a816730677f,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.CanvasFragment,117,56,8,25
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.MyDialogFragment,35,0,9,6
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.PadActivity,179,100,15,29
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.PaintView,265,137,26,48
3303f1bf9752a195320c3a2f8481ba9937658ce0,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
149febabc5531ead481d036af4e6797e871d3188,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
149febabc5531ead481d036af4e6797e871d3188,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
149febabc5531ead481d036af4e6797e871d3188,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.CanvasFragment,117,56,8,25
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.MyDialogFragment,35,0,9,6
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.PadActivity,179,100,15,29
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.PaintView,265,137,26,48
149febabc5531ead481d036af4e6797e871d3188,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.CanvasFragment,117,56,8,25
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.MyDialogFragment,35,0,9,6
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PadActivity,179,100,15,29
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PaintView,265,137,26,48
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.CanvasFragment,117,56,8,25
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.MyDialogFragment,35,0,9,6
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PadActivity,179,100,15,29
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PaintView,265,137,26,48
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.CanvasFragment,117,56,8,25
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.MyDialogFragment,35,0,9,6
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PadActivity,179,100,15,29
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PaintView,265,137,26,48
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.CanvasFragment,117,56,8,25
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.MyDialogFragment,35,0,9,6
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PadActivity,179,100,15,29
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PaintView,265,137,26,48
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.CanvasFragment,117,56,8,25
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.MyDialogFragment,35,0,9,6
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PadActivity,179,100,15,29
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PaintView,265,137,26,48
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.CanvasFragment,117,56,8,25
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.MyDialogFragment,35,0,9,6
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PadActivity,179,100,15,29
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PaintView,265,137,26,48
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
